algorithm,switch_type,alpha,beta,gamma,n_seeds,early_reward_auc_mean,early_reward_auc_ci95,early_accept_auc_mean,early_accept_auc_ci95,early_q_norm_mean,early_q_norm_ci95,early_reward_bar_abs_error_mean,early_reward_bar_abs_error_ci95,late_reward_mean,late_reward_ci95,late_accept_rate_mean,late_accept_rate_ci95,late_q_norm_mean,late_q_norm_ci95,late_reward_bar_abs_error_mean,late_reward_bar_abs_error_ci95,diverged_mean,diverged_ci95
differential_sarsa,down_shift,0.1,0.003,1.0,10,2.3600423270379745,0.03184679966100601,0.5076146054358339,0.006815589976277883,42.39325174103395,1.100052581982108,3.8773959935766684,0.028868047404407748,2.6022183892163233,0.01967244459915447,0.503022763889686,0.0038908949278621836,39.93762539560438,1.502321547831475,2.777714543479042,0.008198819973373354,0.0,0.0
differential_sarsa,down_shift,0.1,0.01,1.0,10,2.4788501032076384,0.038674186703553055,0.5135798581859071,0.010506122929497456,32.16792552194157,1.0960048850823436,3.0485412126342606,0.03014767311798474,2.6124964591025432,0.013844467599746394,0.511864662144759,0.00426077659757205,34.068878314614594,0.7860496031252726,2.740117075271727,0.01566287833840541,0.0,0.0
differential_sarsa,down_shift,0.1,0.03,1.0,10,2.516050375167923,0.043178446576366956,0.5199628396909572,0.008649198381804689,28.562431753012607,0.27841088808123826,2.728432688259354,0.03599336622429302,2.593919705811166,0.016145742427725988,0.5213136932154137,0.003299982114789556,30.314867715392474,0.31519820832226336,2.6489457694778125,0.013006436013665912,0.0,0.0
differential_sarsa,down_shift,0.1,0.1,1.0,10,2.514652183880447,0.040548544609376444,0.5299225017312329,0.006918811920353882,24.318478152485486,0.31209061379711533,2.4760093034157125,0.03331999788599165,2.5684660764454237,0.0204008980069695,0.5325581837436979,0.0025716567278187955,25.725413429122977,0.3065277616539968,2.459129504837142,0.013793836960317996,0.0,0.0
differential_sarsa,sign_shift,0.02,0.001,1.0,10,2.523578649732319,0.048558557588479934,0.5357893514068425,0.007421743981984708,28.787904459765393,0.32957406436731307,7.283398473580999,0.03228500257516242,2.544961177420166,0.02442276058312139,0.5467518477640514,0.004088540046644401,46.05927083374663,0.1464229612416075,2.6442432612200766,0.022529856975452654,0.0,0.0
differential_sarsa,sign_shift,0.02,0.003,1.0,10,2.518802474648642,0.048095252662023705,0.5432327433927757,0.009202769280495656,23.75068096241786,0.3046457268026415,4.316457401913414,0.027992165402112877,2.5322041931424795,0.021999050489794437,0.5492459351116235,0.003706223900156829,25.460806602072903,0.22732970214742565,2.589118473194315,0.00918597124810833,0.0,0.0
differential_sarsa,sign_shift,0.02,0.01,1.0,10,2.490076648376088,0.0383460600518565,0.5390358494751261,0.008041786931786348,20.013350262835143,0.20598970967995628,3.0803615913882476,0.026045708469757747,2.532933740131807,0.015108595844920492,0.5474678950004701,0.003340982841949061,21.243551328727868,0.1969596487625886,2.5860732923031873,0.008801432203732534,0.0,0.0
differential_sarsa,sign_shift,0.02,0.03,1.0,10,2.492006006736532,0.03833871659678888,0.5433578471091939,0.006973573456918234,18.660662283009483,0.22972676910806875,2.6831301254864477,0.027384379314648828,2.5502192354982176,0.013171848829699904,0.5437611752142701,0.003983097678685459,20.29475348606289,0.22722461664543875,2.552070332078406,0.01056163588941509,0.0,0.0
differential_sarsa,sign_shift,0.02,0.1,1.0,10,2.472339024803474,0.027940064731930184,0.5456608368701779,0.009675429306678841,16.846024893499727,0.1354029832518115,2.413862844095667,0.024361989969711575,2.53417857764621,0.012202912529954346,0.5486536044696797,0.0030650076596545495,18.21403244138606,0.1115926216161083,2.4008529307974804,0.007923355083644563,0.0,0.0
differential_sarsa,sign_shift,0.05,0.001,1.0,10,2.54947933503611,0.05547521466215881,0.5225186089264316,0.008423997364910086,52.05536224544894,0.5749849568357748,7.287119864011991,0.025243318327922724,2.5898737399661353,0.01706245636287628,0.5276108366273414,0.004820829290407621,90.96123837620584,0.5193770037467326,2.728960390522077,0.022052022681015478,0.0,0.0
