algorithm,switch_type,alpha,beta,gamma,seed,early_reward_auc,early_accept_auc,early_q_norm,early_reward_bar_abs_error,late_reward,late_accept_rate,late_q_norm,late_reward_bar_abs_error,diverged,early_points,late_points
differential_sarsa,down_shift,0.02,0.03,1.0,8,2.5276250601195227,0.5443847687568107,18.76993041516939,2.6679431812562338,2.5244378034955703,0.540567577179384,20.89519397048213,2.527606211084035,0.0,306,2703
differential_sarsa,down_shift,0.02,0.03,1.0,9,2.4551959253194284,0.5446085204462658,18.22945503845392,2.6024363467173863,2.5528023477972317,0.5455523243176482,20.236132254938703,2.546814635935251,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,0,2.4877976333527494,0.5469730133796534,16.71423742379283,2.397337235054342,2.529182547347481,0.5382226920196117,18.304378572138578,2.4018909012300433,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,1,2.4362382675352565,0.5257271115900456,16.669107518448815,2.4337417365812155,2.5662242800390147,0.5429195335862746,18.415017499429776,2.421263105356618,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,2,2.581240993063581,0.5555051794541541,16.82935050476504,2.488057512586146,2.5388598570750163,0.5388367658534682,18.596659772397192,2.4401344998363235,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,3,2.377080414380882,0.526943236248126,17.18980213874387,2.3471739281890134,2.5545039677374253,0.5570465626483526,18.200097989478706,2.393100088905737,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,4,2.3947723060885417,0.5338529417892321,16.743926601321057,2.3623786826229507,2.5369896071641613,0.546740020327711,17.977679176700875,2.411817753402642,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,5,2.4206720528450294,0.5464197485654714,16.417296176324243,2.3713537382011953,2.5261176651899744,0.5457062642256457,18.204696665716565,2.397995596524497,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,6,2.5367596350190134,0.5502864775048907,16.673209750480446,2.429495041577885,2.5570325170239276,0.5494657974757927,18.3719750587465,2.4036667039670405,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,7,2.475319044312127,0.547321707607687,17.023142262376247,2.3950568746923073,2.5705121831136184,0.5534229578403301,18.417895871769908,2.4201620010712763,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,8,2.5041807451261078,0.5579602730955142,16.765438763493787,2.3894031628762034,2.48961077161935,0.5475044495302939,18.169740839348805,2.3676564426443356,0.0,306,2703
differential_sarsa,down_shift,0.02,0.1,1.0,9,2.4274358890354253,0.558281347220087,16.77000319791752,2.348910382147747,2.5272945484739564,0.5517711108825497,18.23744176242666,2.3931680564493414,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,0,2.20573737604889,0.520491246042458,56.269145960181106,5.271725233981895,2.5325339964407085,0.4995469397204278,37.483919119197004,2.856835761023767,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,1,2.2076194941635445,0.4991343885472628,58.880320102744626,5.40624563021361,2.549866460616406,0.5006078451176986,40.9791771698671,2.856563612958806,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,2,2.346508405039286,0.5296419862161795,57.76346683941902,5.283723861145665,2.5964942158400968,0.5001526558440472,41.40373461073965,2.90051586676638,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,3,2.1233254366077454,0.46496167803627614,62.28108570125056,5.286438065834899,2.6081936919175037,0.49209548563937106,48.619339447858444,2.9149043494474527,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,4,2.2613470611900315,0.5133235806944006,58.58057704621836,5.289514503579095,2.546722457057912,0.5097276001892098,38.553585577808185,2.835547698279002,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,5,2.335640178552463,0.5054156822505727,57.26992109808117,5.265239538852073,2.5572321918069334,0.4974612079383852,41.85211140222812,2.886068521221899,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,6,2.410520848242435,0.521213621074086,57.98632726214035,5.223097270315745,2.5770628236515805,0.5047519515498495,41.43404029359808,2.8700733001332184,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,7,2.261969246568078,0.5133778862127449,59.50872194346801,5.294850341497601,2.598875741195663,0.5002420605047755,43.56763694646933,2.9044796417590995,0.0,306,2703
differential_sarsa,down_shift,0.05,0.001,1.0,8,2.4165490660642117,0.5366988525006126,59.82131187070046,5.322912204866672,2.549254498753033,0.5066562872347511,43.75315111691835,2.8337473395796793,0.0,306,2703
